codigo_ibge,anomes_s,pab_qtd_fam_benef_i,pab_valor_pago_d,pab_valor_medio_d,pab_extraordinario_qtd_fam_i,pab_extraordinario_valor_pago_d,pab_extraordinario_valor_medio_d
210955,202302,1038,579396.0,558.18,,,
210960,202302,6045,2324406.0,384.52,,,
210970,202302,1370,822162.0,600.12,,,
210975,202302,1420,858708.0,604.72,,,
210980,202302,9937,5004268.0,503.6,,,
210990,202302,11604,6598555.0,568.64,,,
211000,202302,10528,6199466.0,588.86,,,
211003,202302,5162,2455805.0,475.75,,,
211010,202302,6431,3943869.0,613.26,,,
211020,202302,7649,4140780.0,541.35,,,
211023,202302,1849,1104410.0,597.3,,,
211027,202302,3749,2181424.0,581.87,,,
211030,202302,3127,1879009.0,600.9,,,
211040,202302,4219,2188185.0,518.65,,,
211050,202302,8524,4783675.0,561.2,,,
211060,202302,6945,4155851.0,598.39,,,
211065,202302,2040,1251253.0,613.36,,,
211070,202302,7132,4328228.0,606.87,,,
211080,202302,965,583192.0,604.34,,,
211085,202302,1658,993955.0,599.49,,,
211090,202302,2877,1756754.0,610.62,,,
211100,202302,6875,2827672.0,411.3,,,
211102,202302,2894,1508813.0,521.36,,,
211105,202302,1825,1100909.0,603.24,,,
211107,202302,3706,2303144.0,621.46,,,
211110,202302,4931,2969620.0,602.23,,,
211120,202302,32011,1.8994121E7,593.36,,,
211125,202302,1546,862079.0,557.62,,,
211130,202302,128341,7.6443558E7,595.63,,,
211140,202302,3879,2267670.0,584.6,,,
211150,202302,7489,4050152.0,540.81,,,
211153,202302,1701,995830.0,585.44,,,
211157,202302,900,545207.0,605.79,,,
211160,202302,4085,2418172.0,591.96,,,
211163,202302,1274,781433.0,613.37,,,
211167,202302,1669,1008716.0,604.38,,,
211170,202302,7290,4236548.0,581.15,,,
211172,202302,2052,1107634.0,539.78,,,
211174,202302,2677,1661139.0,620.52,,,
211176,202302,3095,1885808.0,609.31,,,
211178,202302,5010,2974782.0,593.77,,,
211180,202302,3738,2290046.0,612.64,,,
211190,202302,2860,1796542.0,628.16,,,
211195,202302,1382,836672.0,605.41,,,
211200,202302,1388,844657.0,608.54,,,
211210,202302,5206,3018501.0,579.81,,,
211220,202302,31474,1.8996134E7,603.55,,,
211223,202302,3617,2120520.0,586.26,,,
211227,202302,1429,774453.0,541.95,,,
211230,202302,7060,4251352.0,602.17,,,
211240,202302,9494,5402991.0,569.1,,,
211245,202302,7323,4084365.0,557.74,,,
211250,202302,13059,7075199.0,541.79,,,
211260,202302,7262,3759808.0,517.74,,,
211270,202302,8293,4971993.0,599.54,,,
211280,202302,14489,6819844.0,470.69,,,
211285,202302,1625,973165.0,598.87,,,
211290,202302,5999,2875610.0,479.35,,,
211300,202302,5634,3183271.0,565.01,,,
211400,202302,8122,4387175.0,540.16,,,
220005,202302,1732,1043341.0,602.39,,,
220010,202302,1065,650216.0,610.53,,,
220020,202302,3839,2315626.0,603.18,,,
220025,202302,1899,1132345.0,596.28,,,
220027,202302,1136,686955.0,604.71,,,
220030,202302,3442,2071829.0,601.93,,,
220040,202302,5546,3314189.0,597.58,,,
220045,202302,1312,807595.0,615.54,,,
220050,202302,4677,2791119.0,596.78,,,
220060,202302,2605,1546426.0,593.64,,,
220070,202302,1887,1140200.0,604.24,,,
220080,202302,597,371150.0,621.69,,,
220090,202302,1256,743994.0,592.35,,,
220095,202302,937,562353.0,600.16,,,
220100,202302,1063,635321.0,597.67,,,
220105,202302,1547,945848.0,611.41,,,
220110,202302,3031,1875472.0,618.76,,,
220115,202302,2596,1576389.0,607.24,,,
220117,202302,1021,621030.0,608.26,,,
220120,202302,16185,9578239.0,591.8,,,
220130,202302,945,589327.0,623.63,,,
220140,202302,1949,1171400.0,601.03,,,
220150,202302,5751,3497104.0,608.09,,,
220155,202302,832,503817.0,605.55,,,
220157,202302,872,529946.0,607.74,,,
220160,202302,2244,1342660.0,598.33,,,
220170,202302,1213,740492.0,610.46,,,
220173,202302,1560,951815.0,610.14,,,
220177,202302,2320,1398145.0,602.65,,,
220180,202302,894,524976.0,587.22,,,
220190,202302,6207,3720710.0,599.44,,,
220191,202302,1313,786646.0,599.12,,,
220192,202302,1389,844289.0,607.84,,,
220194,202302,1596,977658.0,612.57,,,
220196,202302,1896,1137177.0,599.78,,,
220198,202302,1186,733123.0,618.15,,,
220200,202302,4307,2050332.0,476.05,,,
220202,202302,1819,1118889.0,615.11,,,
220205,202302,2299,1319960.0,574.15,,,
220207,202302,517,314275.0,607.88,,,
220208,202302,1077,479950.0,445.64,,,
220209,202302,1216,740572.0,609.02,,,
220210,202302,1652,987908.0,598.01,,,
220211,202302,1575,957254.0,607.78,,,
220213,202302,1393,843863.0,605.79,,,
220217,202302,2280,1176572.0,516.04,,,
220220,202302,10899,6525878.0,598.76,,,
220225,202302,861,518933.0,602.71,,,
220230,202302,4760,2881055.0,605.26,,,
220240,202302,2515,1422964.0,565.79,,,
220245,202302,1613,971772.0,602.46,,,
220250,202302,2769,1705602.0,615.96,,,
220253,202302,1342,733081.0,546.26,,,
220255,202302,1683,1015545.0,603.41,,,
220260,202302,4128,2536622.0,614.49,,,
220265,202302,1412,738092.0,522.73,,,
220270,202302,5698,3475640.0,609.98,,,
220271,202302,1269,737229.0,580.95,,,
220272,202302,1309,808145.0,617.38,,,
220273,202302,959,583043.0,607.97,,,
220275,202302,2096,1234735.0,589.09,,,
220277,202302,1930,1168381.0,605.38,,,
220280,202302,1691,958236.0,566.67,,,
220285,202302,1524,925278.0,607.14,,,
220290,202302,4688,2853131.0,608.6,,,
220300,202302,1461,915325.0,626.51,,,
220310,202302,2483,1479571.0,595.88,,,
220320,202302,2180,1311094.0,601.42,,,
220323,202302,1232,730673.0,593.08,,,
220325,202302,935,588275.0,629.17,,,
220327,202302,1393,852465.0,611.96,,,
220330,202302,4850,2927647.0,603.64,,,
220335,202302,1642,1013066.0,616.97,,,
220340,202302,1033,621123.0,601.28,,,
220342,202302,984,602631.0,612.43,,,
220345,202302,2275,1367745.0,601.21,,,
220350,202302,2200,1275930.0,579.97,,,
220360,202302,958,538601.0,562.21,,,
220370,202302,8014,4845346.0,604.61,,,
220375,202302,1649,1021576.0,619.51,,,
220380,202302,1252,753897.0,602.15,,,
220385,202302,751,454064.0,604.61,,,
220390,202302,7461,4466996.0,598.71,,,
220400,202302,1032,614425.0,595.37,,,
220410,202302,906,522654.0,576.88,,,
220415,202302,604,366091.0,606.11,,,
220420,202302,1262,759636.0,601.93,,,
220430,202302,2658,1610895.0,606.06,,,
220435,202302,1749,1067845.0,610.55,,,
220440,202302,2860,1762313.0,616.19,,,
220450,202302,2319,1267859.0,546.73,,,
220455,202302,1324,816323.0,616.56,,,
220460,202302,1051,631208.0,600.58,,,
220465,202302,2025,761792.0,376.19,,,
220470,202302,3001,1809011.0,602.8,,,
220480,202302,1676,1011730.0,603.66,,,
220490,202302,2039,1236480.0,606.41,,,
220500,202302,2521,1517507.0,601.95,,,
220510,202302,1984,1192950.0,601.29,,,
220515,202302,1589,954419.0,600.64,,,
220520,202302,4438,2686047.0,605.24,,,
220525,202302,1180,646039.0,547.49,,,
220527,202302,1367,829713.0,606.96,,,
220530,202302,1252,726678.0,580.41,,,
220535,202302,778,469196.0,603.08,,,
220540,202302,2846,1662665.0,584.21,,,
220545,202302,1363,711797.0,522.23,,,
220550,202302,6889,3849800.0,558.83,,,
220551,202302,1232,741890.0,602.18,,,
220552,202302,1218,742064.0,609.25,,,
220553,202302,1775,1076530.0,606.5,,,
220554,202302,635,383925.0,604.61,,,
220555,202302,3327,1988288.0,597.62,,,
220556,202302,936,574609.0,613.9,,,
220557,202302,1266,774318.0,611.63,,,
220558,202302,1152,707462.0,614.12,,,
220559,202302,1464,889110.0,607.32,,,
220560,202302,1631,966594.0,592.64,,,
220570,202302,6937,3539459.0,510.23,,,
220580,202302,6189,3379736.0,546.09,,,
220585,202302,1605,634744.0,395.48,,,
220590,202302,1180,649325.0,550.28,,,
220595,202302,2509,1532378.0,610.75,,,
220600,202302,1615,973653.0,602.88,,,
220605,202302,1135,697952.0,614.94,,,
220610,202302,2743,1416281.0,516.33,,,
220620,202302,8560,5227963.0,610.74,,,
220630,202302,235,142605.0,606.83,,,
220635,202302,1450,883971.0,609.64,,,
220640,202302,1870,1149758.0,614.84,,,
220650,202302,1993,1202029.0,603.13,,,
220660,202302,2128,1329241.0,624.64,,,
220665,202302,1120,698984.0,624.09,,,
220667,202302,1408,817053.0,580.29,,,
220669,202302,1582,808477.0,511.05,,,
220670,202302,1868,1103946.0,590.98,,,
220672,202302,2870,1753364.0,610.93,,,
220675,202302,1064,635743.0,597.5,,,
220680,202302,2935,1636004.0,557.41,,,
220690,202302,1213,732674.0,604.02,,,
220695,202302,826,507260.0,614.12,,,
220700,202302,9621,5785068.0,601.3,,,
220710,202302,576,352786.0,612.48,,,
220720,202302,2041,1240815.0,607.94,,,
220730,202302,1107,678778.0,613.17,,,
220735,202302,726,438980.0,604.66,,,
220740,202302,1013,606984.0,599.19,,,
220750,202302,3888,2318566.0,596.34,,,
220755,202302,1210,731220.0,604.31,,,
220760,202302,3300,2002171.0,606.72,,,
220770,202302,17404,9940472.0,571.16,,,
220775,202302,1427,865627.0,606.61,,,
220777,202302,972,583735.0,600.55,,,
220779,202302,1015,614378.0,605.3,,,
220780,202302,4916,2956741.0,601.45,,,
220785,202302,1339,746789.0,557.72,,,
220790,202302,9207,5659801.0,614.73,,,
220793,202302,786,479690.0,610.29,,,
220795,202302,1237,751927.0,607.86,,,
220800,202302,16937,1.0192929E7,601.81,,,
220810,202302,2382,1454591.0,610.66,,,
220820,202302,5121,3049222.0,595.43,,,
220830,202302,6267,3714655.0,592.73,,,
220840,202302,9358,5616565.0,600.19,,,
220850,202302,2765,1608983.0,581.91,,,
220855,202302,779,455046.0,584.14,,,
220860,202302,1059,635103.0,599.72,,,
220865,202302,1518,929465.0,612.3,,,
220870,202302,2746,1701541.0,619.64,,,
220880,202302,6185,3757967.0,607.59,,,
220885,202302,1221,749561.0,613.89,,,
220887,202302,1414,842745.0,596.0,,,
220890,202302,1141,699771.0,613.3,,,
220900,202302,1891,1132802.0,599.05,,,
220910,202302,1331,807332.0,606.56,,,
220915,202302,563,341256.0,606.14,,,
220920,202302,1314,812597.0,618.41,,,
220930,202302,1727,1051524.0,608.87,,,
220935,202302,667,402576.0,603.56,,,
220937,202302,1117,677214.0,606.28,,,
220940,202302,1542,936913.0,607.6,,,
220945,202302,335,190561.0,568.84,,,
220950,202302,823,499499.0,606.92,,,
220955,202302,1314,793628.0,603.98,,,
220960,202302,442,267984.0,606.3,,,
220965,202302,1585,973208.0,614.01,,,
220970,202302,1624,978035.0,602.24,,,
220975,202302,661,405017.0,612.73,,,
220980,202302,1121,669212.0,596.98,,,
220985,202302,1140,685972.0,601.73,,,
220987,202302,1274,783663.0,615.12,,,
220990,202302,1375,846772.0,615.83,,,
220995,202302,1151,699286.0,607.55,,,
220997,202302,2258,1359592.0,602.12,,,
221000,202302,4038,2438327.0,603.85,,,
221005,202302,1461,856888.0,586.51,,,
221010,202302,1012,613633.0,606.36,,,
221020,202302,1203,731683.0,608.22,,,
221030,202302,1454,883653.0,607.74,,,
221035,202302,1336,811154.0,607.15,,,
221037,202302,494,307278.0,622.02,,,
221038,202302,355,215379.0,606.7,,,
221039,202302,641,395105.0,616.39,,,
221040,202302,3544,2140237.0,603.9,,,
221050,202302,4253,2551783.0,600.0,,,
221060,202302,7540,4555926.0,604.23,,,
221062,202302,1006,611771.0,608.12,,,
221063,202302,980,589122.0,601.14,,,
221065,202302,2578,1553042.0,602.42,,,
221070,202302,2304,1401852.0,608.44,,,
221080,202302,2868,1732762.0,604.17,,,
221090,202302,1149,700711.0,609.84,,,
221093,202302,1364,819864.0,601.07,,,
221095,202302,720,436721.0,606.56,,,
221097,202302,559,340421.0,608.98,,,
221100,202302,106607,6.4517417E7,605.19,,,
221110,202302,10152,6188434.0,609.58,,,
221120,202302,4268,2587294.0,606.21,,,
221130,202302,3810,2273019.0,596.59,,,
221135,202302,1781,1076550.0,604.46,,,
221140,202302,1354,817216.0,603.56,,,
221150,202302,786,474247.0,603.37,,,
221160,202302,559,337398.0,603.57,,,
221170,202302,990,594071.0,600.07,,,
230010,202302,2310,1411251.0,610.93,,,
230015,202302,2803,1714929.0,611.82,,,
230020,202302,14189,8615754.0,607.21,,,
230030,202302,10136,6163242.0,608.05,,,
230040,202302,3623,2219477.0,612.61,,,
230050,202302,1406,848245.0,603.3,,,
230060,202302,1771,1093850.0,617.65,,,
230070,202302,2841,1704578.0,599.99,,,
230075,202302,8991,5453751.0,606.58,,,
230080,202302,2499,1520303.0,608.36,,,
230090,202302,3821,2316646.0,606.29,,,
230100,202302,16856,1.014492E7,601.86,,,
230110,202302,9239,5506992.0,596.06,,,
230120,202302,6050,3666904.0,606.1,,,
230125,202302,2521,1522095.0,603.77,,,
230130,202302,3902,2351974.0,602.76,,,
230140,202302,2741,1683080.0,614.04,,,
230150,202302,1054,636104.0,603.51,,,
230160,202302,6192,3755079.0,606.44,,,
230170,202302,4284,2593000.0,605.28,,,
230180,202302,1262,774102.0,613.39,,,
230185,202302,3371,2019549.0,599.09,,,
230190,202302,9161,5526756.0,603.29,,,
230195,202302,4896,2954577.0,603.47,,,
230200,202302,3571,2161239.0,605.22,,,
230205,202302,3555,2121458.0,596.75,,,
230210,202302,8764,5295306.0,604.21,,,
230220,202302,13048,7811755.0,598.69,,,
230230,202302,6065,3676181.0,606.13,,,
230240,202302,10932,6679221.0,610.98,,,
230250,202302,7886,4741820.0,601.3,,,
230260,202302,10656,6323097.0,593.38,,,
230270,202302,4283,2572328.0,600.59,,,
230280,202302,16175,9772069.0,604.15,,,
230290,202302,4203,2549935.0,606.69,,,
230300,202302,4597,2817645.0,612.93,,,
230310,202302,3419,2093400.0,612.28,,,
230320,202302,5825,3593606.0,616.93,,,
230330,202302,3382,2036212.0,602.07,,,
230340,202302,2911,1787484.0,614.04,,,
230350,202302,15008,9067848.0,604.2,,,
230360,202302,2079,1254848.0,603.58,,,
230365,202302,2625,1596976.0,608.37,,,
230370,202302,65710,3.9746338E7,604.88,,,
230380,202302,4384,2659288.0,606.59,,,
230390,202302,2749,1705245.0,620.31,,,
230393,202302,2639,1611209.0,610.54,,,
230395,202302,4051,2434890.0,601.06,,,
230400,202302,4828,2931618.0,607.21,,,
230410,202302,9401,5686105.0,604.84,,,
230420,202302,20091,1.2156563E7,605.08,,,
230423,202302,3578,2195142.0,613.51,,,
230425,202302,5056,3077116.0,608.61,,,
230426,202302,1723,1052626.0,610.93,,,
230427,202302,993,596946.0,601.15,,,
230428,202302,6839,4115307.0,601.74,,,
230430,202302,3463,2100542.0,606.57,,,
230435,202302,4065,2438271.0,599.82,,,
230440,202302,365229,2.20717983E8,604.33,,,
230445,202302,2776,1598786.0,575.93,,,
230450,202302,2943,1779953.0,604.81,,,
230460,202302,1870,1100812.0,588.67,,,
230465,202302,3267,1972008.0,603.61,,,
230470,202302,9506,5733532.0,603.15,,,
230480,202302,1158,712751.0,615.5,,,
230490,202302,1955,1185610.0,606.45,,,
230495,202302,4525,2711508.0,599.23,,,
230500,202302,7554,4630254.0,612.95,,,
230510,202302,1104,671430.0,608.18,,,
230520,202302,3668,2191044.0,597.34,,,
230523,202302,6855,4123352.0,601.51,,,
230526,202302,2826,1735758.0,614.21,,,
230530,202302,3861,2338699.0,605.72,,,
230533,202302,3964,2395715.0,604.37,,,
230535,202302,3448,1855035.0,538.0,,,
230540,202302,12215,7420732.0,607.51,,,
230550,202302,15939,9577245.0,600.87,,,
230560,202302,5814,3533396.0,607.74,,,
230565,202302,2462,1505094.0,611.33,,,
230570,202302,2677,1632649.0,609.88,,,
230580,202302,10235,6176558.0,603.47,,,
230590,202302,7120,4298232.0,603.68,,,
230600,202302,2477,1488522.0,600.94,,,
230610,202302,5550,3376467.0,608.37,,,
230620,202302,1317,799894.0,607.36,,,
230625,202302,6542,3951679.0,604.05,,,
230630,202302,8681,5226774.0,602.09,,,
230640,202302,23238,1.416346E7,609.5,,,
230650,202302,4380,2664477.0,608.33,,,
230655,202302,8992,5375077.0,597.76,,,
230660,202302,4591,2876843.0,626.63,,,
230670,202302,4090,2465600.0,602.84,,,
230680,202302,1884,1107927.0,588.07,,,
230690,202302,4595,2742978.0,596.95,,,
230700,202302,7896,4770971.0,604.23,,,
230710,202302,5105,3100838.0,607.41,,,
230720,202302,1304,786846.0,603.41,,,
230725,202302,3672,2213141.0,602.71,,,
230730,202302,30468,1.8319223E7,601.26,,,
230740,202302,4542,2809476.0,618.55,,,
230750,202302,6260,3800530.0,607.11,,,
230760,202302,8935,5400548.0,604.43,,,
230763,202302,3754,2307850.0,614.77,,,
230765,202302,31552,1.9119788E7,605.98,,,
230770,202302,23383,1.4098367E7,602.93,,,
230780,202302,5034,3046979.0,605.28,,,
230790,202302,2776,1699584.0,612.24,,,
230800,202302,6350,3827980.0,602.83,,,
230810,202302,8530,5168349.0,605.9,,,
230820,202302,2300,1419789.0,617.3,,,
230830,202302,6167,3756879.0,609.19,,,
230835,202302,3054,1855024.0,607.41,,,
230837,202302,3616,2166170.0,599.05,,,
230840,202302,7475,4508400.0,603.13,,,
230850,202302,7793,4714747.0,605.0,,,
230860,202302,5514,3359374.0,609.24,,,
230870,202302,14455,8711198.0,602.64,,,
230880,202302,1712,1047980.0,612.14,,,
230890,202302,3822,2309361.0,604.23,,,
230900,202302,2500,1503727.0,601.49,,,
230910,202302,2692,1657058.0,615.55,,,
230920,202302,3436,2118617.0,616.59,,,
230930,202302,4887,2946390.0,602.9,,,
230940,202302,7132,4289489.0,601.44,,,
230945,202302,5050,3056007.0,605.15,,,
230950,202302,5429,3224087.0,593.86,,,
230960,202302,8539,5146752.0,602.73,,,
230970,202302,11479,6919270.0,602.78,,,
230980,202302,2815,1697611.0,603.06,,,
230990,202302,1251,756413.0,604.65,,,
231000,202302,1901,1155706.0,607.95,,,
231010,202302,3065,1857996.0,606.2,,,
231020,202302,6745,4059128.0,601.8,,,
231025,202302,6889,4150014.0,602.41,,,
231030,202302,4453,2676581.0,601.07,,,
231040,202302,2627,1601398.0,609.59,,,
231050,202302,9214,5551663.0,602.52,,,
231060,202302,2399,1471978.0,613.58,,,
231070,202302,5999,3593731.0,599.06,,,
231080,202302,2585,1595872.0,617.36,,,
231085,202302,5542,3338631.0,602.42,,,
231090,202302,2803,1699740.0,606.4,,,
231095,202302,1419,856704.0,603.74,,,
231100,202302,2251,1374012.0,610.4,,,
231110,202302,3055,1836616.0,601.18,,,
231120,202302,1807,1099944.0,608.71,,,
231123,202302,1288,782432.0,607.48,,,
231126,202302,3930,2363877.0,601.5,,,
231130,202302,19368,1.1692697E7,603.71,,,
231135,202302,3021,1765966.0,584.56,,,
231140,202302,12785,7770394.0,607.77,,,
231150,202302,2539,1528883.0,602.16,,,
231160,202302,5347,3232668.0,604.58,,,
231170,202302,3435,2096342.0,610.29,,,
231180,202302,9390,5661426.0,602.92,,,
231190,202302,2983,1819151.0,609.84,,,
231195,202302,3588,2168237.0,604.3,,,
231200,202302,7532,4613345.0,612.5,,,
231210,202302,3798,2334139.0,614.57,,,
231220,202302,9419,5657780.0,600.68,,,
231230,202302,7951,4834661.0,608.06,,,
231240,202302,8501,5138070.0,604.41,,,
231250,202302,1109,669847.0,604.01,,,
231260,202302,2441,1472385.0,603.19,,,
231270,202302,4676,2848575.0,609.19,,,
231280,202302,1363,833231.0,611.32,,,
231290,202302,22440,1.3499755E7,601.59,,,
231300,202302,2699,1628964.0,603.54,,,
231310,202302,5847,3524844.0,602.85,,,
231320,202302,4950,3017688.0,609.63,,,
231325,202302,1609,969603.0,602.61,,,
231330,202302,7699,4622877.0,600.45,,,
231335,202302,4620,2866568.0,620.47,,,
231340,202302,15244,9234124.0,605.75,,,
231350,202302,15038,9139903.0,607.79,,,
231355,202302,3708,2263869.0,610.54,,,
231360,202302,6464,3920452.0,606.51,,,
231370,202302,1420,869623.0,612.41,,,
231375,202302,3540,2199012.0,621.19,,,
231380,202302,5315,3239015.0,609.41,,,
231390,202302,2748,1659744.0,603.98,,,
231395,202302,3100,1862666.0,600.86,,,
231400,202302,7721,4711232.0,610.18,,,
231410,202302,14173,8623270.0,608.43,,,
240010,202302,1415,783485.0,553.7,,,
240020,202302,10254,5987078.0,583.88,,,
240030,202302,3665,2194748.0,598.84,,,
240040,202302,501,306052.0,610.88,,,
240050,202302,2383,1365149.0,572.87,,,
240060,202302,1070,638731.0,596.94,,,
240070,202302,2035,1215842.0,597.47,,,
240080,202302,1934,1167090.0,603.46,,,
240090,202302,1822,1100764.0,604.15,,,
240100,202302,8451,4951074.0,585.86,,,
240110,202302,3584,2147307.0,599.14,,,
240120,202302,2541,1556036.0,612.37,,,
240130,202302,3304,1617825.0,489.66,,,
240140,202302,1253,737821.0,588.84,,,
240145,202302,4661,2808315.0,602.51,,,
240150,202302,815,495366.0,607.81,,,
240160,202302,1079,670161.0,621.09,,,
240165,202302,752,458899.0,610.24,,,
240170,202302,1972,1188593.0,602.73,,,
240180,202302,1801,1090154.0,605.3,,,
240185,202302,1210,699567.0,578.15,,,
240190,202302,884,547292.0,619.11,,,
240200,202302,8285,4967467.0,599.57,,,
240210,202302,2848,1726110.0,606.08,,,
240220,202302,6048,3732596.0,617.16,,,
240230,202302,3992,2316993.0,580.41,,,
240240,202302,665,394978.0,593.95,,,
240250,202302,2602,1582341.0,608.12,,,
240260,202302,10464,6289139.0,601.03,,,
240270,202302,1681,1019387.0,606.42,,,
240280,202302,1203,730246.0,607.02,,,
240290,202302,802,490974.0,612.19,,,
240300,202302,1191,690811.0,580.03,,,
240310,202302,4633,2734868.0,590.3,,,
240320,202302,1157,702237.0,606.95,,,
240325,202302,23705,1.4318435E7,604.03,,,
240330,202302,1150,693573.0,603.11,,,
240340,202302,1597,966190.0,605.0,,,
240350,202302,2353,1435290.0,609.98,,,
240360,202302,9009,5440763.0,603.93,,,
240370,202302,1516,878141.0,579.25,,,
240375,202302,647,387831.0,599.43,,,
240380,202302,1326,795475.0,599.91,,,
240390,202302,531,317938.0,598.75,,,
240400,202302,950,542607.0,571.17,,,
240410,202302,359,217447.0,605.7,,,
240420,202302,4094,2486304.0,607.3,,,
240430,202302,2710,1639179.0,604.86,,,
240440,202302,2141,1277108.0,596.5,,,
240450,202302,2758,1678443.0,608.57,,,
240460,202302,2960,1803398.0,609.26,,,
240470,202302,1889,1073062.0,568.06,,,
240480,202302,221,133498.0,604.06,,,
240485,202302,1356,770170.0,567.97,,,
240490,202302,1121,644001.0,574.49,,,
240500,202302,1721,1049664.0,609.92,,,
240510,202302,1341,812596.0,605.96,,,
240520,202302,1123,657325.0,585.33,,,
240530,202302,2045,1243072.0,607.86,,,
240540,202302,2077,1266086.0,609.57,,,
240550,202302,770,471460.0,612.29,,,
240560,202302,3268,1965253.0,601.36,,,
240570,202302,999,589115.0,589.7,,,
240580,202302,7437,4537321.0,610.1,,,
240590,202302,744,448190.0,602.41,,,
240600,202302,1091,656900.0,602.11,,,
240610,202302,3519,1997835.0,567.73,,,
240615,202302,899,544819.0,606.03,,,
240620,202302,1599,969535.0,606.34,,,
240630,202302,1792,1081383.0,603.45,,,
240640,202302,641,387275.0,604.17,,,
240650,202302,2841,1714166.0,603.37,,,
240660,202302,3688,2245560.0,608.88,,,
240670,202302,1616,986137.0,610.23,,,
240680,202302,1195,719446.0,602.05,,,
240690,202302,938,539202.0,574.84,,,
240700,202302,1688,1042225.0,617.43,,,
240710,202302,15324,9240005.0,602.98,,,
240720,202302,3717,2232769.0,600.69,,,
240725,202302,631,387092.0,613.46,,,
240730,202302,1630,968666.0,594.27,,,
240740,202302,1255,745170.0,593.76,,,
240750,202302,1595,957777.0,600.49,,,
240760,202302,1066,635238.0,595.91,,,
240770,202302,2702,1656261.0,612.98,,,
240780,202302,3747,2256473.0,602.21,,,
240790,202302,617,372640.0,603.95,,,
